Computing reachable states... 
Iteration 0... 1 sym states passed, 2 waiting 0.00300001s
Iteration 2485... 2273 sym states passed, 103 waiting 0.0210001s
Iteration 2486... 2274 sym states passed, 103 waiting 0.00800001s
Iteration 2487... 2275 sym states passed, 105 waiting 0.0120001s
Iteration 2488... 2276 sym states passed, 105 waiting 0.0110001s
Iteration 2489... 2276 sym states passed, 104 waiting 0.0210001s
Iteration 2490... 2277 sym states passed, 104 waiting 0.00800001s
Iteration 2491... 2278 sym states passed, 104 waiting 0.0110001s
Iteration 2492... 2278 sym states passed, 103 waiting 0.0210001s
Iteration 2493... 2279 sym states passed, 103 waiting 0.00700001s
Iteration 2494... 2280 sym states passed, 103 waiting 0.0110001s
Iteration 2495... 2280 sym states passed, 102 waiting 0.0220001s
Iteration 2496... 2281 sym states passed, 102 waiting 0.00800001s
Iteration 2497... 2282 sym states passed, 104 waiting 0.0120001s
Iteration 2498... 2283 sym states passed, 104 waiting 0.0110001s
Iteration 2499... 2283 sym states passed, 103 waiting 0.0220001s
Iteration 2500... 2284 sym states passed, 103 waiting 0.00800001s
Iteration 2501... 2285 sym states passed, 105 waiting 0.0130001s
Iteration 2502... 2286 sym states passed, 105 waiting 0.0110001s
Iteration 2503... 2286 sym states passed, 104 waiting 0.0220001s
Iteration 2504... 2287 sym states passed, 104 waiting 0.00800001s
Iteration 2505... 2288 sym states passed, 104 waiting 0.0110001s
Iteration 2506... 2288 sym states passed, 103 waiting 0.0220001s
Iteration 2507... 2289 sym states passed, 103 waiting 0.00800001s
Iteration 2508... 2290 sym states passed, 103 waiting 0.0120001s
Iteration 2509... 2290 sym states passed, 102 waiting 0.0230001s
Iteration 2510... 2291 sym states passed, 102 waiting 0.00800001s
Iteration 2511... 2292 sym states passed, 104 waiting 0.0130001s
Iteration 2512... 2293 sym states passed, 104 waiting 0.0120001s
Iteration 2513... 2293 sym states passed, 103 waiting 0.0230001s
Iteration 2514... 2294 sym states passed, 103 waiting 0.00800001s
Iteration 2515... 2295 sym states passed, 105 waiting 0.0130001s
Iteration 2516... 2296 sym states passed, 105 waiting 0.0120001s
Iteration 2517... 2296 sym states passed, 104 waiting 0.0230001s
Iteration 2518... 2297 sym states passed, 104 waiting 0.00800001s
Iteration 2519... 2298 sym states passed, 104 waiting 0.0120001s
Iteration 2520... 2298 sym states passed, 103 waiting 0.0230001s
Iteration 2521... 2299 sym states passed, 103 waiting 0.00800001s
Iteration 2522... 2300 sym states passed, 103 waiting 0.0120001s
Iteration 2523... 2300 sym states passed, 102 waiting 0.0230001s
Iteration 2524... 2301 sym states passed, 102 waiting 0.00800001s
Iteration 2525... 2302 sym states passed, 104 waiting 0.0130001s
Iteration 2526... 2303 sym states passed, 104 waiting 0.0130001s
Iteration 2527... 2303 sym states passed, 103 waiting 0.0240001s
Iteration 2528... 2304 sym states passed, 103 waiting 0.00800001s
Iteration 2529... 2305 sym states passed, 105 waiting 0.0130001s
Iteration 2530... 2306 sym states passed, 105 waiting 0.0120001s
Iteration 2531... 2306 sym states passed, 104 waiting 0.0240001s
Iteration 2532... 2307 sym states passed, 104 waiting 0.00800001s
Iteration 2533... 2308 sym states passed, 104 waiting 0.0110001s
Iteration 2534... 2309 sym states passed, 104 waiting 0.0110001s
Iteration 2535... 2310 sym states passed, 103 waiting 0.00700001s
Iteration 2536... 2311 sym states passed, 104 waiting 0.00500001s
Iteration 2537... 2312 sym states passed, 104 waiting 0.0100001s
Iteration 2538... 2313 sym states passed, 104 waiting 0.0110001s
Iteration 2539... 2314 sym states passed, 104 waiting 0.0110001s
Iteration 2540... 2315 sym states passed, 103 waiting 0.00700001s
Iteration 2541... 2316 sym states passed, 104 waiting 0.00500001s
Iteration 2542... 2317 sym states passed, 104 waiting 0.0100001s
Iteration 2543... 2318 sym states passed, 104 waiting 0.0110001s
Iteration 2544... 2319 sym states passed, 104 waiting 0.0110001s
Iteration 2545... 2320 sym states passed, 103 waiting 0.00700001s
Iteration 2546... 2321 sym states passed, 104 waiting 0.00600001s
Iteration 2547... 2322 sym states passed, 104 waiting 0.0100001s
Iteration 2548... 2323 sym states passed, 104 waiting 0.0110001s
Iteration 2549... 2324 sym states passed, 104 waiting 0.0110001s
Iteration 2550... 2325 sym states passed, 103 waiting 0.00700001s
Iteration 2551... 2326 sym states passed, 104 waiting 0.00600001s
Iteration 2552... 2327 sym states passed, 104 waiting 0.0100001s
Iteration 2553... 2328 sym states passed, 104 waiting 0.00500001s
Iteration 2554... 2329 sym states passed, 104 waiting 0.0100001s
Iteration 2555... 2330 sym states passed, 104 waiting 0.00500001s
Iteration 2556... 2331 sym states passed, 104 waiting 0.0100001s
Iteration 2557... 2332 sym states passed, 104 waiting 0.0120001s
Iteration 2558... 2333 sym states passed, 104 waiting 0.0120001s
Iteration 2559... 2334 sym states passed, 103 waiting 0.00800001s
Iteration 2560... 2335 sym states passed, 104 waiting 0.00600001s
Iteration 2561... 2336 sym states passed, 104 waiting 0.0110001s
Iteration 2562... 2337 sym states passed, 104 waiting 0.0120001s
Iteration 2563... 2338 sym states passed, 104 waiting 0.0120001s
Iteration 2564... 2339 sym states passed, 103 waiting 0.00800001s
Iteration 2565... 2340 sym states passed, 104 waiting 0.00600001s
Iteration 2566... 2341 sym states passed, 104 waiting 0.0110001s
Iteration 2567... 2342 sym states passed, 104 waiting 0.00600001s
Iteration 2568... 2343 sym states passed, 104 waiting 0.0110001s
Iteration 2569... 2344 sym states passed, 104 waiting 0.00500001s
Iteration 2570... 2345 sym states passed, 104 waiting 0.0110001s
Iteration 2571... 2346 sym states passed, 104 waiting 0.0120001s
Iteration 2572... 2347 sym states passed, 104 waiting 0.0120001s
Iteration 2573... 2348 sym states passed, 103 waiting 0.00800001s
Iteration 2574... 2349 sym states passed, 104 waiting 0.00600001s
Iteration 2575... 2350 sym states passed, 104 waiting 0.0110001s
Iteration 2576... 2351 sym states passed, 104 waiting 0.0120001s
Iteration 2577... 2352 sym states passed, 104 waiting 0.0120001s
Iteration 2578... 2353 sym states passed, 103 waiting 0.00800001s
Iteration 2579... 2354 sym states passed, 104 waiting 0.00600001s
Iteration 2580... 2355 sym states passed, 104 waiting 0.0110001s
Iteration 2581... 2356 sym states passed, 104 waiting 0.00600001s
Iteration 2582... 2357 sym states passed, 104 waiting 0.0110001s
Iteration 2583... 2358 sym states passed, 104 waiting 0.00600001s
Iteration 2584... 2359 sym states passed, 104 waiting 0.0120001s
Iteration 2585... 2360 sym states passed, 104 waiting 0.0130001s
Iteration 2586... 2361 sym states passed, 104 waiting 0.0130001s
Iteration 2587... 2362 sym states passed, 103 waiting 0.00800001s
Iteration 2588... 2363 sym states passed, 104 waiting 0.00600001s
Iteration 2589... 2364 sym states passed, 104 waiting 0.0120001s
Iteration 2590... 2365 sym states passed, 104 waiting 0.0130001s
Iteration 2591... 2366 sym states passed, 104 waiting 0.0130001s
Iteration 2592... 2367 sym states passed, 103 waiting 0.00800001s
Iteration 2593... 2368 sym states passed, 104 waiting 0.00600001s
Iteration 2594... 2369 sym states passed, 104 waiting 0.0120001s
Iteration 2595... 2370 sym states passed, 104 waiting 0.00600001s
Iteration 2596... 2371 sym states passed, 104 waiting 0.0120001s
Iteration 2597... 2372 sym states passed, 104 waiting 0.00600001s
Iteration 2598... 2373 sym states passed, 104 waiting 0.0120001s
Iteration 2599... 2374 sym states passed, 104 waiting 0.0130001s
Iteration 2600... 2375 sym states passed, 104 waiting 0.0130001s
Iteration 2601... 2376 sym states passed, 103 waiting 0.00800001s
Iteration 2602... 2377 sym states passed, 104 waiting 0.00700001s
Iteration 2603... 2378 sym states passed, 104 waiting 0.0120001s
Iteration 2604... 2379 sym states passed, 104 waiting 0.0140001s
Iteration 2605... 2380 sym states passed, 104 waiting 0.0140001s
Iteration 2606... 2381 sym states passed, 103 waiting 0.00800001s
Iteration 2607... 2382 sym states passed, 104 waiting 0.00700001s
Iteration 2608... 2383 sym states passed, 104 waiting 0.0120001s
Iteration 2609... 2384 sym states passed, 104 waiting 0.00600001s
Iteration 2610... 2385 sym states passed, 104 waiting 0.0130001s
Iteration 2611... 2386 sym states passed, 104 waiting 0.00600001s
Iteration 2612... 2387 sym states passed, 104 waiting 0.0130001s
Iteration 2613... 2388 sym states passed, 104 waiting 0.0140001s
Iteration 2614... 2389 sym states passed, 104 waiting 0.0140001s
Iteration 2615... 2390 sym states passed, 103 waiting 0.00800001s
Iteration 2616... 2391 sym states passed, 104 waiting 0.00700001s
Iteration 2617... 2392 sym states passed, 104 waiting 0.0130001s
Iteration 2618... 2393 sym states passed, 104 waiting 0.0140001s
Iteration 2619... 2394 sym states passed, 104 waiting 0.0140001s
Iteration 2620... 2395 sym states passed, 103 waiting 0.00900001s
Iteration 2621... 2396 sym states passed, 104 waiting 0.00700001s
Iteration 2622... 2397 sym states passed, 104 waiting 0.0130001s
Iteration 2623... 2398 sym states passed, 104 waiting 0.00600001s
Iteration 2624... 2399 sym states passed, 104 waiting 0.0130001s
Iteration 2625... 2400 sym states passed, 104 waiting 0.00600001s
Iteration 2626... 2401 sym states passed, 104 waiting 0.0130001s
Iteration 2627... 2402 sym states passed, 104 waiting 0.0140001s
Iteration 2628... 2403 sym states passed, 104 waiting 0.0140001s
Iteration 2629... 2404 sym states passed, 103 waiting 0.00900001s
Iteration 2630... 2405 sym states passed, 104 waiting 0.00700001s
Iteration 2631... 2406 sym states passed, 104 waiting 0.0140001s
Iteration 2632... 2407 sym states passed, 104 waiting 0.0140001s
Iteration 2633... 2408 sym states passed, 104 waiting 0.0150001s
Iteration 2634... 2409 sym states passed, 103 waiting 0.00900001s
Iteration 2635... 2410 sym states passed, 104 waiting 0.00700001s
Iteration 2636... 2411 sym states passed, 104 waiting 0.0140001s
Iteration 2637... 2412 sym states passed, 103 waiting 0.00400001s
Iteration 2638... 2413 sym states passed, 102 waiting 0.00400001s
Iteration 2639... 2414 sym states passed, 103 waiting 0.00500001s
Iteration 2640... 2415 sym states passed, 104 waiting 0.00500001s
Iteration 2641... 2416 sym states passed, 103 waiting 0.00300001s
Iteration 2642... 2417 sym states passed, 102 waiting 0.00400001s
Iteration 2643... 2418 sym states passed, 101 waiting 0.00400001s
Iteration 2644... 2419 sym states passed, 102 waiting 0.00500001s
Iteration 2645... 2420 sym states passed, 103 waiting 0.00500001s
Iteration 2646... 2421 sym states passed, 102 waiting 0.00300001s
Iteration 2647... 2422 sym states passed, 101 waiting 0.00400001s
Iteration 2648... 2423 sym states passed, 100 waiting 0.00400001s
Iteration 2649... 2424 sym states passed, 101 waiting 0.00500001s
Iteration 2650... 2425 sym states passed, 102 waiting 0.00500001s
Iteration 2651... 2426 sym states passed, 101 waiting 0.00300001s
Iteration 2652... 2427 sym states passed, 100 waiting 0.00400001s
Iteration 2653... 2428 sym states passed, 99 waiting 0.00400001s
Iteration 2654... 2429 sym states passed, 100 waiting 0.00500001s
Iteration 2655... 2430 sym states passed, 101 waiting 0.00600001s
Iteration 2656... 2431 sym states passed, 100 waiting 0.00300001s
Iteration 2657... 2432 sym states passed, 100 waiting 0.00500001s
Iteration 2658... 2433 sym states passed, 99 waiting 0.00300001s
Iteration 2659... 2434 sym states passed, 99 waiting 0.00500001s
Iteration 2660... 2435 sym states passed, 98 waiting 0.00300001s
Iteration 2661... 2436 sym states passed, 97 waiting 0.00400001s
Iteration 2662... 2437 sym states passed, 96 waiting 0.00400001s
Iteration 2663... 2438 sym states passed, 97 waiting 0.00500001s
Iteration 2664... 2439 sym states passed, 98 waiting 0.00600001s
Iteration 2665... 2440 sym states passed, 97 waiting 0.00300001s
Iteration 2666... 2441 sym states passed, 96 waiting 0.00400001s
Iteration 2667... 2442 sym states passed, 95 waiting 0.00400001s
Iteration 2668... 2443 sym states passed, 96 waiting 0.00500001s
Iteration 2669... 2444 sym states passed, 97 waiting 0.00600001s
Iteration 2670... 2445 sym states passed, 96 waiting 0.00300001s
Iteration 2671... 2446 sym states passed, 96 waiting 0.00600001s
Iteration 2672... 2447 sym states passed, 95 waiting 0.00300001s
Iteration 2673... 2448 sym states passed, 95 waiting 0.00600001s
Iteration 2674... 2449 sym states passed, 94 waiting 0.00300001s
Iteration 2675... 2450 sym states passed, 93 waiting 0.00400001s
Iteration 2676... 2451 sym states passed, 92 waiting 0.00400001s
Iteration 2677... 2452 sym states passed, 93 waiting 0.00500001s
Iteration 2678... 2453 sym states passed, 94 waiting 0.00600001s
Iteration 2679... 2454 sym states passed, 93 waiting 0.00300001s
Iteration 2680... 2455 sym states passed, 92 waiting 0.00400001s
Iteration 2681... 2456 sym states passed, 91 waiting 0.00400001s
Iteration 2682... 2457 sym states passed, 92 waiting 0.00500001s
Iteration 2683... 2458 sym states passed, 93 waiting 0.00600001s
Iteration 2684... 2459 sym states passed, 92 waiting 0.00300001s
Iteration 2685... 2460 sym states passed, 92 waiting 0.00600001s
Iteration 2686... 2461 sym states passed, 91 waiting 0.00300001s
Iteration 2687... 2462 sym states passed, 91 waiting 0.00600001s
Iteration 2688... 2463 sym states passed, 90 waiting 0.00300001s
Iteration 2689... 2464 sym states passed, 89 waiting 0.00400001s
Iteration 2690... 2465 sym states passed, 88 waiting 0.00400001s
Iteration 2691... 2466 sym states passed, 89 waiting 0.00600001s
Iteration 2692... 2467 sym states passed, 90 waiting 0.00600001s
Iteration 2693... 2468 sym states passed, 89 waiting 0.00300001s
Iteration 2694... 2469 sym states passed, 88 waiting 0.00400001s
Iteration 2695... 2470 sym states passed, 87 waiting 0.00400001s
Iteration 2696... 2471 sym states passed, 88 waiting 0.00500001s
Iteration 2697... 2472 sym states passed, 89 waiting 0.00600001s
Iteration 2698... 2473 sym states passed, 88 waiting 0.00300001s
Iteration 2699... 2474 sym states passed, 88 waiting 0.00600001s
Iteration 2700... 2475 sym states passed, 87 waiting 0.00300001s
Iteration 2701... 2476 sym states passed, 87 waiting 0.00600001s
Iteration 2702... 2477 sym states passed, 86 waiting 0.00300001s
Iteration 2703... 2478 sym states passed, 85 waiting 0.00400001s
Iteration 2704... 2479 sym states passed, 84 waiting 0.00400001s
Iteration 2705... 2480 sym states passed, 85 waiting 0.00600001s
Iteration 2706... 2481 sym states passed, 86 waiting 0.00600001s
Iteration 2707... 2482 sym states passed, 85 waiting 0.00300001s
Iteration 2708... 2483 sym states passed, 84 waiting 0.00400001s
Iteration 2709... 2484 sym states passed, 83 waiting 0.00400001s
Iteration 2710... 2485 sym states passed, 84 waiting 0.00600001s
Iteration 2711... 2486 sym states passed, 85 waiting 0.00600001s
Iteration 2712... 2487 sym states passed, 84 waiting 0.00300001s
Iteration 2713... 2488 sym states passed, 84 waiting 0.00600001s
Iteration 2714... 2489 sym states passed, 83 waiting 0.00300001s
Iteration 2715... 2490 sym states passed, 83 waiting 0.00600001s
Iteration 2716... 2491 sym states passed, 82 waiting 0.00300001s
Iteration 2717... 2492 sym states passed, 81 waiting 0.00400001s
Iteration 2718... 2493 sym states passed, 80 waiting 0.00400001s
Iteration 2719... 2494 sym states passed, 81 waiting 0.00600001s
Iteration 2720... 2495 sym states passed, 82 waiting 0.00700001s
Iteration 2721... 2496 sym states passed, 81 waiting 0.00300001s
Iteration 2722... 2497 sym states passed, 80 waiting 0.00400001s
Iteration 2723... 2498 sym states passed, 79 waiting 0.00400001s
Iteration 2724... 2499 sym states passed, 80 waiting 0.00600001s
Iteration 2725... 2500 sym states passed, 81 waiting 0.00600001s
Iteration 2726... 2501 sym states passed, 80 waiting 0.00300001s
Iteration 2727... 2502 sym states passed, 80 waiting 0.00700001s
Iteration 2728... 2503 sym states passed, 79 waiting 0.00300001s
Iteration 2729... 2504 sym states passed, 79 waiting 0.00700001s
Iteration 2730... 2505 sym states passed, 78 waiting 0.00300001s
Iteration 2731... 2506 sym states passed, 77 waiting 0.00500001s
Iteration 2732... 2507 sym states passed, 76 waiting 0.00500001s
Iteration 2733... 2508 sym states passed, 77 waiting 0.00600001s
Iteration 2734... 2509 sym states passed, 78 waiting 0.00700001s
Iteration 2735... 2510 sym states passed, 77 waiting 0.00300001s
Iteration 2736... 2511 sym states passed, 76 waiting 0.00500001s
Iteration 2737... 2512 sym states passed, 75 waiting 0.00400001s
Iteration 2738... 2513 sym states passed, 76 waiting 0.00600001s
Iteration 2739... 2514 sym states passed, 77 waiting 0.00700001s
Iteration 2740... 2515 sym states passed, 76 waiting 0.00300001s
Iteration 2741... 2516 sym states passed, 76 waiting 0.00400001s
